Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS
EMILY,1981,09,05,06,38.6,-60.8,968.0,75.0
EMILY,1981,09,05,12,39.0,-60.8,967.0,75.0
EMILY,1981,09,05,18,39.4,-59.9,966.0,80.0
EMILY,1981,09,06,00,39.9,-59.0,967.0,80.0
EMILY,1981,09,06,06,40.3,-58.4,968.0,80.0
EMILY,1981,09,06,12,40.8,-58.0,970.0,80.0
EMILY,1981,09,06,18,41.2,-57.4,971.0,75.0
EMILY,1981,09,07,00,41.6,-56.8,972.0,75.0
EMILY,1981,09,07,06,41.9,-55.9,974.0,70.0
EMILY,1981,09,07,12,42.0,-55.0,976.0,70.0
EMILY,1981,09,07,18,42.3,-54.1,978.0,65.0
EMILY,1981,09,08,00,42.7,-53.4,982.0,60.0
EMILY,1981,09,08,06,42.9,-52.5,984.0,60.0
EMILY,1981,09,08,12,42.2,-51.9,986.0,55.0
EMILY,1981,09,08,18,41.7,-51.2,988.0,55.0
EMILY,1981,09,09,00,41.0,-50.2,990.0,55.0
EMILY,1981,09,09,06,40.9,-49.1,991.0,50.0
EMILY,1981,09,09,12,40.9,-47.9,992.0,50.0
EMILY,1981,09,09,18,41.0,-46.9,993.0,50.0
EMILY,1981,09,10,00,41.2,-45.9,995.0,45.0
EMILY,1981,09,10,06,41.9,-45.1,998.0,40.0
EMILY,1981,09,10,12,42.5,-44.8,1000.0,40.0
EMILY,1981,09,10,18,42.7,-44.0,1001.0,40.0
EMILY,1981,09,11,00,42.2,-43.3,1002.0,40.0
EMILY,1981,09,11,06,42.1,-42.7,1004.0,35.0
EMILY,1981,09,11,12,42.2,-42.0,1005.0,35.0
EMILY,1981,09,11,18,42.3,-41.5,1007.0,30.0
EMILY,1981,09,12,00,42.7,-41.0,1008.0,30.0
FLOYD,1981,09,03,12,16.2,-60.3,1010.0,20.0
FLOYD,1981,09,03,18,16.7,-61.1,1010.0,20.0
FLOYD,1981,09,04,00,17.3,-61.9,1009.0,20.0
FLOYD,1981,09,04,06,18.0,-62.6,1008.0,20.0
FLOYD,1981,09,04,12,18.6,-63.3,1006.0,30.0
FLOYD,1981,09,04,18,19.0,-64.0,1004.0,35.0
FLOYD,1981,09,05,00,19.5,-64.7,1002.0,45.0
FLOYD,1981,09,05,06,20.1,-65.5,1000.0,50.0
FLOYD,1981,09,05,12,20.9,-66.2,999.0,60.0
FLOYD,1981,09,05,18,21.7,-67.1,997.0,70.0
FLOYD,1981,09,06,00,22.6,-67.7,994.0,80.0
FLOYD,1981,09,06,06,23.6,-68.6,991.0,85.0
FLOYD,1981,09,06,12,24.5,-69.1,988.0,90.0
FLOYD,1981,09,06,18,25.5,-69.1,985.0,95.0
FLOYD,1981,09,07,00,26.4,-69.1,981.0,100.0
FLOYD,1981,09,07,06,27.5,-68.9,978.0,100.0
FLOYD,1981,09,07,12,28.4,-68.5,975.0,100.0
FLOYD,1981,09,07,18,29.3,-67.8,975.0,100.0
FLOYD,1981,09,08,00,29.9,-67.2,989.0,95.0
FLOYD,1981,09,08,06,30.6,-66.5,995.0,90.0
FLOYD,1981,09,08,12,31.4,-65.6,998.0,85.0
FLOYD,1981,09,08,18,32.0,-64.7,1003.0,60.0
FLOYD,1981,09,09,00,32.9,-63.0,1005.0,50.0
FLOYD,1981,09,09,06,33.7,-60.7,1007.0,45.0
FLOYD,1981,09,09,12,34.2,-58.5,1007.0,45.0
FLOYD,1981,09,09,18,33.8,-56.3,1007.0,40.0
FLOYD,1981,09,10,00,33.5,-54.0,1007.0,40.0
FLOYD,1981,09,10,06,33.6,-51.3,1007.0,40.0
FLOYD,1981,09,10,12,34.0,-48.7,1008.0,40.0
FLOYD,1981,09,10,18,34.0,-46.4,1008.0,40.0
FLOYD,1981,09,11,00,33.8,-44.1,1008.0,40.0
FLOYD,1981,09,11,06,34.5,-41.7,1008.0,40.0
FLOYD,1981,09,11,12,35.5,-39.7,1008.0,40.0
FLOYD,1981,09,11,18,36.6,-38.3,1008.0,40.0
FLOYD,1981,09,12,00,37.6,-36.9,1009.0,40.0
FLOYD,1981,09,12,06,39.0,-35.2,1009.0,40.0
FLOYD,1981,09,12,12,40.6,-33.4,1009.0,35.0
GERT,1981,09,07,00,14.8,-54.0,1013.0,25.0
GERT,1981,09,07,06,14.9,-55.7,1012.0,30.0
GERT,1981,09,07,12,15.1,-57.4,1012.0,30.0
GERT,1981,09,07,18,15.3,-59.0,1010.0,30.0
GERT,1981,09,08,00,15.6,-60.6,1008.0,40.0
GERT,1981,09,08,06,16.1,-62.3,1005.0,45.0
GERT,1981,09,08,12,16.8,-64.0,1002.0,50.0
GERT,1981,09,08,18,17.8,-65.4,1004.0,50.0
GERT,1981,09,09,00,18.9,-66.9,1006.0,45.0
GERT,1981,09,09,06,19.6,-68.3,1009.0,40.0
GERT,1981,09,09,12,20.3,-70.0,1011.0,35.0
GERT,1981,09,09,18,21.3,-71.7,1012.0,35.0
GERT,1981,09,10,00,22.1,-72.8,1010.0,40.0
GERT,1981,09,10,06,22.7,-73.7,1008.0,50.0
GERT,1981,09,10,12,23.7,-74.5,1001.0,60.0
GERT,1981,09,10,18,24.8,-74.4,996.0,70.0
GERT,1981,09,11,00,26.3,-73.9,993.0,80.0
GERT,1981,09,11,06,27.7,-73.0,990.0,85.0
GERT,1981,09,11,12,29.0,-72.0,988.0,90.0
GERT,1981,09,11,18,30.2,-70.9,988.0,90.0
GERT,1981,09,12,00,31.5,-69.6,989.0,90.0
GERT,1981,09,12,06,32.5,-68.5,990.0,90.0
GERT,1981,09,12,12,33.4,-67.1,992.0,85.0
GERT,1981,09,12,18,34.1,-65.6,997.0,70.0
GERT,1981,09,13,00,34.9,-63.5,1002.0,60.0
GERT,1981,09,13,06,35.8,-60.7,1006.0,55.0
GERT,1981,09,13,12,36.8,-57.0,1008.0,50.0
GERT,1981,09,13,18,37.7,-53.2,1010.0,45.0
GERT,1981,09,14,00,38.3,-49.4,1010.0,40.0
GERT,1981,09,14,06,38.8,-45.6,1011.0,40.0
GERT,1981,09,14,12,39.2,-41.9,1012.0,35.0
GERT,1981,09,14,18,39.6,-38.6,1012.0,30.0
GERT,1981,09,15,00,39.9,-35.3,1012.0,30.0
GERT,1981,09,15,06,40.1,-33.0,1012.0,25.0
GERT,1981,09,15,12,40.3,-30.7,1012.0,25.0
GERT,1981,09,15,18,40.5,-28.2,1012.0,20.0
HARVEY,1981,09,11,18,14.0,-49.0,1009.0,25.0
HARVEY,1981,09,12,00,15.4,-50.7,1006.0,25.0
HARVEY,1981,09,12,06,17.1,-52.7,1003.0,25.0
HARVEY,1981,09,12,12,18.4,-54.7,1001.0,30.0
HARVEY,1981,09,12,18,19.4,-56.3,995.0,40.0
HARVEY,1981,09,13,00,20.2,-57.8,990.0,70.0
HARVEY,1981,09,13,06,21.2,-59.3,985.0,70.0
HARVEY,1981,09,13,12,22.2,-60.6,983.0,75.0
HARVEY,1981,09,13,18,23.1,-61.4,980.0,80.0
HARVEY,1981,09,14,00,24.1,-62.0,978.0,85.0
HARVEY,1981,09,14,06,25.2,-62.5,976.0,90.0
HARVEY,1981,09,14,12,26.4,-62.7,960.0,95.0
HARVEY,1981,09,14,18,27.6,-62.8,952.0,110.0
HARVEY,1981,09,15,00,28.4,-62.6,946.0,115.0
HARVEY,1981,09,15,06,29.5,-62.3,952.0,110.0
HARVEY,1981,09,15,12,30.8,-61.2,958.0,105.0
HARVEY,1981,09,15,18,32.1,-60.3,963.0,100.0
HARVEY,1981,09,16,00,33.2,-59.2,970.0,90.0
HARVEY,1981,09,16,06,34.2,-58.0,975.0,85.0
HARVEY,1981,09,16,12,34.9,-56.8,980.0,80.0
HARVEY,1981,09,16,18,35.3,-55.7,990.0,65.0
HARVEY,1981,09,17,00,35.7,-54.8,991.0,65.0
HARVEY,1981,09,17,06,35.9,-53.8,992.0,65.0
HARVEY,1981,09,17,12,36.2,-52.7,993.0,65.0
HARVEY,1981,09,17,18,36.5,-51.3,995.0,65.0
HARVEY,1981,09,18,00,37.1,-49.9,996.0,65.0
HARVEY,1981,09,18,06,37.5,-48.2,997.0,65.0
HARVEY,1981,09,18,12,37.9,-46.8,998.0,55.0
HARVEY,1981,09,18,18,38.3,-45.2,1002.0,45.0
HARVEY,1981,09,19,00,38.5,-43.0,1005.0,35.0
HARVEY,1981,09,19,06,38.3,-40.6,1006.0,25.0
HARVEY,1981,09,19,12,38.1,-38.0,1007.0,25.0
HARVEY,1981,09,19,18,37.7,-35.3,1008.0,25.0
HARVEY,1981,09,20,00,36.7,-32.8,1009.0,25.0
IRENE,1981,09,21,12,13.5,-32.5,1015.0,25.0
IRENE,1981,09,21,18,13.3,-33.6,1013.0,25.0
IRENE,1981,09,22,00,13.1,-34.9,1012.0,25.0
IRENE,1981,09,22,06,12.8,-36.0,1011.0,30.0
IRENE,1981,09,22,12,12.6,-37.2,1010.0,30.0
IRENE,1981,09,22,18,12.5,-38.4,1009.0,30.0
IRENE,1981,09,23,00,12.4,-39.6,1007.0,30.0
IRENE,1981,09,23,06,12.5,-40.8,1005.0,35.0
IRENE,1981,09,23,12,12.7,-42.2,1003.0,40.0
IRENE,1981,09,23,18,13.0,-43.8,1001.0,45.0
IRENE,1981,09,24,00,13.3,-45.3,999.0,45.0
IRENE,1981,09,24,06,13.8,-46.7,996.0,50.0
IRENE,1981,09,24,12,14.3,-47.8,994.0,55.0
IRENE,1981,09,24,18,15.0,-48.9,991.0,60.0
IRENE,1981,09,25,00,15.6,-50.1,987.0,65.0
IRENE,1981,09,25,06,16.6,-51.2,983.0,70.0
IRENE,1981,09,25,12,17.4,-52.0,980.0,80.0
IRENE,1981,09,25,18,18.2,-52.8,977.0,90.0
IRENE,1981,09,26,00,19.1,-53.5,976.0,85.0
IRENE,1981,09,26,06,19.7,-54.3,976.0,80.0
IRENE,1981,09,26,12,20.3,-55.1,980.0,80.0
IRENE,1981,09,26,18,21.0,-55.7,982.0,85.0
IRENE,1981,09,27,00,21.8,-56.4,968.0,95.0
IRENE,1981,09,27,06,22.4,-56.8,966.0,90.0
IRENE,1981,09,27,12,23.0,-57.2,970.0,90.0
IRENE,1981,09,27,18,23.8,-57.2,966.0,95.0
IRENE,1981,09,28,00,24.7,-56.9,962.0,100.0
IRENE,1981,09,28,06,25.8,-56.8,966.0,105.0
IRENE,1981,09,28,12,27.0,-56.7,959.0,105.0
IRENE,1981,09,28,18,28.4,-56.2,960.0,105.0
IRENE,1981,09,29,00,29.8,-55.3,962.0,100.0
IRENE,1981,09,29,06,31.3,-54.0,965.0,100.0
IRENE,1981,09,29,12,32.6,-52.6,968.0,95.0
IRENE,1981,09,29,18,34.1,-50.4,972.0,90.0
IRENE,1981,09,30,00,35.9,-47.5,976.0,85.0
IRENE,1981,09,30,06,37.5,-45.1,980.0,80.0
IRENE,1981,09,30,12,38.9,-42.4,983.0,75.0
IRENE,1981,09,30,18,40.0,-39.5,986.0,70.0
IRENE,1981,10,01,00,41.3,-36.1,989.0,65.0
IRENE,1981,10,01,06,42.5,-33.7,991.0,60.0
IRENE,1981,10,01,12,43.7,-32.0,994.0,60.0
IRENE,1981,10,01,18,44.8,-30.3,996.0,55.0
IRENE,1981,10,02,00,45.1,-28.5,999.0,50.0
JOSE,1981,10,29,12,25.0,-47.5,1010.0,25.0
JOSE,1981,10,29,18,26.4,-47.1,1008.0,30.0
JOSE,1981,10,30,00,27.7,-46.6,1006.0,35.0
JOSE,1981,10,30,06,28.7,-45.9,1004.0,35.0
JOSE,1981,10,30,12,29.6,-45.2,1004.0,35.0
JOSE,1981,10,30,18,30.2,-44.5,1002.0,35.0
JOSE,1981,10,31,00,30.7,-43.9,1002.0,35.0
JOSE,1981,10,31,06,31.1,-43.1,1000.0,40.0
JOSE,1981,10,31,12,31.5,-42.2,998.0,45.0
JOSE,1981,10,31,18,31.9,-40.8,998.0,45.0
JOSE,1981,11,01,00,32.5,-39.0,998.0,40.0
JOSE,1981,11,01,06,33.7,-37.0,998.0,40.0
JOSE,1981,11,01,12,35.3,-34.9,998.0,35.0
JOSE,1981,11,01,18,37.8,-32.1,998.0,30.0
KATRINA,1981,11,03,00,16.9,-81.2,1005.0,25.0
KATRINA,1981,11,03,06,17.2,-81.3,1005.0,25.0
KATRINA,1981,11,03,12,17.5,-81.4,1004.0,25.0
KATRINA,1981,11,03,18,17.8,-81.4,1002.0,30.0
KATRINA,1981,11,04,00,18.1,-81.4,1001.0,30.0
KATRINA,1981,11,04,06,18.3,-81.4,1000.0,35.0
KATRINA,1981,11,04,12,18.6,-81.3,998.0,40.0
KATRINA,1981,11,04,18,18.9,-81.2,996.0,50.0
KATRINA,1981,11,05,00,19.2,-81.1,993.0,60.0
KATRINA,1981,11,05,06,19.6,-80.8,988.0,65.0
KATRINA,1981,11,05,12,20.0,-80.5,980.0,75.0
KATRINA,1981,11,05,18,20.4,-80.1,988.0,70.0
KATRINA,1981,11,06,00,20.9,-79.5,996.0,65.0
KATRINA,1981,11,06,06,21.6,-78.3,999.0,55.0
KATRINA,1981,11,06,12,22.4,-77.0,1001.0,50.0
KATRINA,1981,11,06,18,23.2,-75.5,1001.0,45.0
KATRINA,1981,11,07,00,24.0,-73.3,1001.0,40.0
KATRINA,1981,11,07,06,25.0,-70.6,1002.0,40.0
KATRINA,1981,11,07,12,25.9,-67.5,1002.0,40.0
KATRINA,1981,11,07,18,26.8,-64.5,1002.0,40.0
ALBERTO,1982,06,02,12,21.7,-87.1,1005.0,20.0
ALBERTO,1982,06,02,18,22.2,-86.5,1004.0,25.0
ALBERTO,1982,06,03,00,22.6,-85.8,1003.0,30.0
ALBERTO,1982,06,03,06,22.8,-85.0,1001.0,40.0
ALBERTO,1982,06,03,12,23.2,-84.2,995.0,50.0
ALBERTO,1982,06,03,18,24.0,-83.6,985.0,75.0
ALBERTO,1982,06,04,00,24.8,-83.4,992.0,65.0
ALBERTO,1982,06,04,06,24.9,-84.1,998.0,55.0
ALBERTO,1982,06,04,12,24.9,-84.8,1002.0,45.0
ALBERTO,1982,06,04,18,25.0,-84.2,1005.0,40.0
ALBERTO,1982,06,05,00,25.1,-84.1,1007.0,30.0
ALBERTO,1982,06,05,06,25.2,-84.0,1008.0,25.0
ALBERTO,1982,06,05,12,25.3,-83.9,1009.0,25.0
ALBERTO,1982,06,05,18,25.4,-83.6,1010.0,25.0
ALBERTO,1982,06,06,00,25.5,-83.3,1010.0,25.0
ALBERTO,1982,06,06,06,25.5,-83.0,1010.0,25.0
ALBERTO,1982,06,06,12,25.5,-82.6,1010.0,20.0
BERYL,1982,08,28,12,13.7,-22.2,1008.0,30.0
BERYL,1982,08,28,18,13.9,-22.7,1006.0,35.0
BERYL,1982,08,29,00,14.1,-23.6,1005.0,35.0
BERYL,1982,08,29,06,14.5,-24.9,1003.0,40.0
BERYL,1982,08,29,12,14.9,-26.3,1002.0,45.0
BERYL,1982,08,29,18,15.3,-27.7,1000.0,45.0
BERYL,1982,08,30,00,15.7,-29.1,999.0,50.0
BERYL,1982,08,30,06,16.0,-30.6,998.0,50.0
BERYL,1982,08,30,12,16.3,-32.1,996.0,50.0
BERYL,1982,08,30,18,16.7,-33.6,995.0,55.0
BERYL,1982,08,31,00,17.0,-35.0,993.0,55.0
BERYL,1982,08,31,06,17.2,-36.4,992.0,60.0
BERYL,1982,08,31,12,17.7,-37.8,991.0,60.0
BERYL,1982,08,31,18,18.0,-39.0,990.0,60.0
BERYL,1982,09,01,00,18.3,-40.0,989.0,60.0
BERYL,1982,09,01,06,18.6,-40.9,998.0,60.0
BERYL,1982,09,01,12,18.8,-41.7,998.0,60.0
BERYL,1982,09,01,18,19.0,-42.4,990.0,60.0
BERYL,1982,09,02,00,19.2,-43.2,994.0,55.0
BERYL,1982,09,02,06,19.4,-44.1,1000.0,45.0
BERYL,1982,09,02,12,19.7,-45.1,1005.0,35.0
BERYL,1982,09,02,18,19.9,-46.2,1008.0,30.0
BERYL,1982,09,03,00,20.1,-47.4,1009.0,30.0
BERYL,1982,09,03,06,20.1,-48.6,1009.0,30.0
BERYL,1982,09,03,12,20.0,-49.8,1006.0,30.0
BERYL,1982,09,03,18,20.0,-51.0,1006.0,30.0
BERYL,1982,09,04,00,19.9,-51.9,1008.0,30.0
BERYL,1982,09,04,06,19.9,-52.9,1009.0,30.0
BERYL,1982,09,04,12,19.8,-53.8,1009.0,30.0
BERYL,1982,09,04,18,19.7,-54.9,1009.0,30.0
BERYL,1982,09,05,00,19.6,-55.9,1009.0,30.0
BERYL,1982,09,05,06,19.4,-57.0,1009.0,25.0
BERYL,1982,09,05,12,19.4,-58.3,1010.0,25.0
BERYL,1982,09,05,18,19.5,-59.7,1010.0,30.0
BERYL,1982,09,06,00,19.7,-61.0,1010.0,30.0
BERYL,1982,09,06,06,19.8,-62.3,1010.0,30.0
BERYL,1982,09,06,12,20.0,-63.6,1010.0,25.0
CHRIS,1982,09,09,00,26.2,-91.0,1010.0,25.0
CHRIS,1982,09,09,06,26.3,-91.7,1010.0,25.0
CHRIS,1982,09,09,12,26.4,-92.3,1009.0,25.0
CHRIS,1982,09,09,18,26.6,-93.0,1009.0,30.0
CHRIS,1982,09,10,00,26.8,-93.1,1008.0,30.0
CHRIS,1982,09,10,06,26.9,-94.0,1007.0,30.0
CHRIS,1982,09,10,12,27.3,-94.2,1005.0,35.0
CHRIS,1982,09,10,18,27.9,-94.1,1001.0,45.0
CHRIS,1982,09,11,00,28.4,-94.1,1000.0,50.0
CHRIS,1982,09,11,06,29.0,-94.0,997.0,50.0
CHRIS,1982,09,11,12,29.8,-93.8,994.0,55.0
CHRIS,1982,09,11,18,30.8,-93.4,999.0,40.0
CHRIS,1982,09,12,00,31.8,-93.2,1004.0,30.0
CHRIS,1982,09,12,06,32.8,-92.8,1006.0,30.0
CHRIS,1982,09,12,12,33.8,-92.4,1008.0,30.0
CHRIS,1982,09,12,18,34.8,-91.8,1010.0,25.0
DEBBY,1982,09,13,12,19.8,-69.5,1010.0,30.0
DEBBY,1982,09,13,18,20.8,-70.2,1009.0,30.0
DEBBY,1982,09,14,00,21.5,-71.0,1009.0,30.0
DEBBY,1982,09,14,06,22.4,-71.8,1008.0,30.0
DEBBY,1982,09,14,12,23.5,-71.9,1006.0,35.0
DEBBY,1982,09,14,18,24.6,-71.8,1000.0,55.0
DEBBY,1982,09,15,00,25.6,-71.0,993.0,65.0
DEBBY,1982,09,15,06,26.7,-70.3,990.0,65.0
DEBBY,1982,09,15,12,27.8,-69.6,980.0,75.0
DEBBY,1982,09,15,18,29.0,-68.5,969.0,90.0
DEBBY,1982,09,16,00,30.5,-67.5,966.0,95.0
DEBBY,1982,09,16,06,32.1,-66.7,966.0,95.0
DEBBY,1982,09,16,12,33.6,-65.8,966.0,95.0
DEBBY,1982,09,16,18,35.1,-65.6,966.0,95.0
DEBBY,1982,09,17,00,36.4,-65.6,966.0,95.0
DEBBY,1982,09,17,06,36.8,-65.6,966.0,95.0
DEBBY,1982,09,17,12,37.1,-65.0,966.0,95.0
DEBBY,1982,09,17,18,37.6,-63.5,960.0,100.0
DEBBY,1982,09,18,00,38.8,-62.3,950.0,115.0
DEBBY,1982,09,18,06,40.1,-60.7,952.0,110.0
DEBBY,1982,09,18,12,41.6,-58.5,954.0,110.0
DEBBY,1982,09,18,18,43.5,-56.1,960.0,100.0
DEBBY,1982,09,19,00,45.3,-53.5,970.0,90.0
DEBBY,1982,09,19,06,47.0,-50.5,979.0,75.0
DEBBY,1982,09,19,12,48.5,-47.1,987.0,70.0
DEBBY,1982,09,19,18,50.0,-43.5,987.0,70.0
DEBBY,1982,09,20,00,50.8,-39.0,987.0,70.0
DEBBY,1982,09,20,06,51.5,-33.5,993.0,60.0
DEBBY,1982,09,20,12,51.8,-26.6,996.0,50.0
DEBBY,1982,09,20,18,51.5,-19.0,996.0,50.0
ERNESTO,1982,09,30,12,24.8,-65.4,1006.0,30.0
ERNESTO,1982,09,30,18,25.3,-66.8,1005.0,30.0
ERNESTO,1982,10,01,00,25.9,-67.4,1005.0,30.0
ERNESTO,1982,10,01,06,26.5,-67.8,1004.0,35.0
ERNESTO,1982,10,01,12,27.3,-67.7,1003.0,40.0
ERNESTO,1982,10,01,18,27.9,-67.1,1000.0,50.0
ERNESTO,1982,10,02,00,28.5,-66.2,997.0,60.0
ERNESTO,1982,10,02,06,29.1,-65.1,997.0,55.0
ERNESTO,1982,10,02,12,29.8,-63.0,998.0,50.0
ERNESTO,1982,10,02,18,30.5,-60.5,1001.0,45.0
ERNESTO,1982,10,03,00,32.0,-58.0,1003.0,40.0
ALICIA,1983,08,15,12,27.3,-90.5,1009.0,30.0
ALICIA,1983,08,15,18,27.2,-91.0,1006.0,40.0
ALICIA,1983,08,16,00,27.1,-91.5,1005.0,45.0
ALICIA,1983,08,16,06,27.0,-92.0,1004.0,50.0
ALICIA,1983,08,16,12,27.1,-92.4,1002.0,55.0
ALICIA,1983,08,16,18,27.3,-92.8,998.0,60.0
ALICIA,1983,08,17,00,27.4,-93.3,991.0,65.0
ALICIA,1983,08,17,06,27.7,-93.7,987.0,70.0
ALICIA,1983,08,17,12,27.9,-94.2,983.0,75.0
ALICIA,1983,08,17,18,28.1,-94.5,974.0,90.0
ALICIA,1983,08,18,00,28.4,-94.8,969.0,95.0
ALICIA,1983,08,18,06,28.9,-95.0,963.0,100.0
ALICIA,1983,08,18,07,29.1,-95.1,962.0,100.0
ALICIA,1983,08,18,12,29.7,-95.5,965.0,80.0
ALICIA,1983,08,18,18,30.5,-96.0,990.0,40.0
ALICIA,1983,08,19,00,31.5,-96.7,998.0,35.0
ALICIA,1983,08,19,06,32.4,-97.4,1003.0,30.0
ALICIA,1983,08,19,12,33.3,-98.0,1006.0,25.0
ALICIA,1983,08,19,18,34.4,-98.5,1009.0,25.0
ALICIA,1983,08,20,00,35.4,-99.0,1010.0,20.0
ALICIA,1983,08,20,06,36.5,-99.4,1011.0,20.0
ALICIA,1983,08,20,12,37.6,-99.2,1011.0,20.0
ALICIA,1983,08,20,18,38.9,-99.0,1011.0,20.0
ALICIA,1983,08,21,00,40.0,-98.0,1010.0,20.0
ALICIA,1983,08,21,06,41.2,-97.0,1010.0,20.0
BARRY,1983,08,23,18,26.0,-76.0,1012.0,25.0
BARRY,1983,08,24,00,26.8,-76.2,1011.0,30.0
BARRY,1983,08,24,06,27.4,-76.3,1010.0,40.0
BARRY,1983,08,24,12,28.1,-76.8,1011.0,50.0
BARRY,1983,08,24,18,28.1,-77.6,1011.0,50.0
BARRY,1983,08,25,00,28.1,-78.9,1011.0,45.0
BARRY,1983,08,25,06,28.0,-79.8,1012.0,40.0
BARRY,1983,08,25,11,27.9,-80.6,1013.0,30.0
BARRY,1983,08,25,12,27.9,-80.8,1013.0,30.0
BARRY,1983,08,25,18,27.5,-82.0,1014.0,25.0
BARRY,1983,08,26,00,27.0,-83.8,1013.0,20.0
BARRY,1983,08,26,06,26.3,-85.0,1013.0,25.0
BARRY,1983,08,26,12,25.7,-86.3,1012.0,30.0
BARRY,1983,08,26,18,25.2,-87.6,1011.0,30.0
BARRY,1983,08,27,00,25.1,-88.9,1010.0,30.0
BARRY,1983,08,27,06,25.2,-90.2,1009.0,30.0
BARRY,1983,08,27,12,25.8,-91.6,1008.0,35.0
BARRY,1983,08,27,18,25.8,-93.0,1002.0,45.0
BARRY,1983,08,28,00,25.7,-94.5,999.0,60.0
BARRY,1983,08,28,06,25.5,-95.5,998.0,60.0
BARRY,1983,08,28,12,25.5,-96.4,993.0,65.0
BARRY,1983,08,28,17,25.4,-97.4,986.0,70.0
BARRY,1983,08,28,18,25.4,-97.5,986.0,70.0
BARRY,1983,08,29,00,25.5,-98.5,995.0,40.0
BARRY,1983,08,29,06,25.5,-99.5,1005.0,30.0
BARRY,1983,08,29,12,25.5,-100.5,1010.0,25.0
CHANTAL,1983,09,10,12,30.2,-64.4,1010.0,25.0
CHANTAL,1983,09,10,18,30.9,-64.0,1008.0,30.0
CHANTAL,1983,09,11,00,31.6,-63.3,1005.0,35.0
CHANTAL,1983,09,11,06,32.0,-62.4,1000.0,45.0
CHANTAL,1983,09,11,12,32.4,-61.2,996.0,55.0
CHANTAL,1983,09,11,18,32.8,-60.0,994.0,65.0
CHANTAL,1983,09,12,00,33.1,-58.9,994.0,65.0
CHANTAL,1983,09,12,06,33.6,-57.6,994.0,65.0
CHANTAL,1983,09,12,12,34.0,-56.3,994.0,65.0
CHANTAL,1983,09,12,18,34.4,-55.5,994.0,65.0
CHANTAL,1983,09,13,00,34.8,-54.9,1000.0,55.0
CHANTAL,1983,09,13,06,35.3,-54.5,1000.0,55.0
CHANTAL,1983,09,13,12,35.9,-54.2,1005.0,45.0
CHANTAL,1983,09,13,18,36.3,-53.9,1005.0,40.0
CHANTAL,1983,09,14,00,36.8,-53.8,1005.0,40.0
CHANTAL,1983,09,14,06,37.4,-53.8,1006.0,40.0
CHANTAL,1983,09,14,12,38.7,-53.8,1008.0,35.0
CHANTAL,1983,09,14,18,39.5,-52.5,1008.0,35.0
CHANTAL,1983,09,15,00,40.4,-50.7,1009.0,30.0
CHANTAL,1983,09,15,06,41.7,-48.8,1009.0,30.0
DEAN,1983,09,26,18,28.0,-73.0,1010.0,35.0
DEAN,1983,09,27,00,28.5,-72.9,1009.0,35.0
DEAN,1983,09,27,06,29.0,-72.8,1006.0,40.0
DEAN,1983,09,27,12,29.5,-72.6,1003.0,40.0
DEAN,1983,09,27,18,30.3,-72.1,1000.0,40.0
DEAN,1983,09,28,00,31.2,-71.7,999.0,45.0
DEAN,1983,09,28,06,32.2,-71.1,999.0,45.0
DEAN,1983,09,28,12,33.1,-70.7,1000.0,50.0
DEAN,1983,09,28,18,34.0,-70.7,1001.0,50.0
DEAN,1983,09,29,00,34.5,-70.8,1003.0,55.0
DEAN,1983,09,29,06,34.8,-71.0,1005.0,55.0
DEAN,1983,09,29,12,35.1,-71.5,1006.0,55.0
DEAN,1983,09,29,18,35.8,-73.0,1007.0,55.0
DEAN,1983,09,30,00,36.4,-74.0,1008.0,55.0
DEAN,1983,09,30,06,37.0,-74.9,1009.0,55.0
DEAN,1983,09,30,12,37.5,-75.8,1010.0,40.0
DEAN,1983,09,30,18,37.9,-76.9,1015.0,30.0
ARTHUR,1984,08,28,18,10.5,-51.0,1010.0,25.0
ARTHUR,1984,08,29,00,10.5,-52.5,1009.0,25.0
ARTHUR,1984,08,29,06,10.6,-54.0,1008.0,25.0
ARTHUR,1984,08,29,12,11.2,-55.0,1006.0,35.0
ARTHUR,1984,08,29,18,11.8,-55.8,1004.0,45.0
ARTHUR,1984,08,30,00,12.4,-56.3,1004.0,45.0
ARTHUR,1984,08,30,06,13.0,-57.0,1005.0,40.0
ARTHUR,1984,08,30,12,13.4,-57.4,1006.0,35.0
ARTHUR,1984,08,30,18,14.0,-57.8,1007.0,35.0
ARTHUR,1984,08,31,00,14.4,-58.0,1009.0,35.0
ARTHUR,1984,08,31,06,14.8,-58.1,1009.0,35.0
ARTHUR,1984,08,31,12,15.3,-58.2,1010.0,35.0
ARTHUR,1984,08,31,18,16.0,-58.4,1011.0,30.0
ARTHUR,1984,09,01,00,16.7,-58.6,1011.0,30.0
ARTHUR,1984,09,01,06,16.9,-59.1,1012.0,30.0
ARTHUR,1984,09,01,12,17.0,-59.8,1011.0,30.0
ARTHUR,1984,09,01,18,17.2,-60.2,1010.0,25.0
ARTHUR,1984,09,02,00,17.6,-60.6,1010.0,25.0
ARTHUR,1984,09,02,06,17.9,-61.0,1010.0,25.0
ARTHUR,1984,09,02,12,18.2,-61.2,1010.0,25.0
ARTHUR,1984,09,02,18,18.7,-61.4,1009.0,30.0
ARTHUR,1984,09,03,00,18.9,-61.8,1008.0,30.0
